date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
16 May 2025,,Pittsburgh Pirates,Philadelphia Phillies,+200,-250,4,8
16 May 2025,,Cleveland Guardians,Cincinnati Reds,-120,+100,4,5
16 May 2025,,Chicago White Sox,Chicago Cubs,+185,-227,3,13
15 May 2025,,Athletics,Los Angeles Dodgers,+200,-250,2,19
15 May 2025,,Houston Astros,Texas Rangers,+114,-137,0,1
15 May 2025,,Tampa Bay Rays,Toronto Blue Jays,+145,-175,8,3
15 May 2025,,Chicago White Sox,Cincinnati Reds,+190,-238,1,7
15 May 2025,,Minnesota Twins,Baltimore Orioles,+114,-137,4,0
15 May 2025,,Washington Nationals,Atlanta Braves,+170,-208,2,5
14 May 2025,,Athletics,Los Angeles Dodgers,+240,-303,3,9
14 May 2025,,Los Angeles Angels,San Diego Padres,+154,-189,1,5
14 May 2025,,Kansas City Royals,Houston Astros,+104,-125,3,4
14 May 2025,,Colorado Rockies,Texas Rangers,+179,-222,3,8
14 May 2025,,Miami Marlins,Chicago Cubs,+179,-222,3,1
14 May 2025,,Washington Nationals,Atlanta Braves,+150,-182,5,4
14 May 2025,,Chicago White Sox,Cincinnati Reds,+165,-200,4,2
14 May 2025,,Pittsburgh Pirates,New York Mets,+225,-278,4,0
14 May 2025,,Tampa Bay Rays,Toronto Blue Jays,+135,-161,1,3
14 May 2025,,Boston Red Sox,Detroit Tigers,+195,-238,5,6
14 May 2025,,St.Louis Cardinals,Philadelphia Phillies,+100,-120,14,7
14 May 2025,,New York Yankees,Seattle Mariners,-118,-102,3,2
14 May 2025,,Arizona Diamondbacks,San Francisco Giants,-115,-105,8,7
14 May 2025,,Minnesota Twins,Baltimore Orioles,+110,-130,8,6
14 May 2025,,Milwaukee Brewers,Cleveland Guardians,+100,-120,9,5
14 May 2025,,St.Louis Cardinals,Philadelphia Phillies,+150,-182,1,2
14 May 2025,,Minnesota Twins,Baltimore Orioles,+104,-125,6,3
13 May 2025,,Athletics,Los Angeles Dodgers,+170,-208,11,1
13 May 2025,,Arizona Diamondbacks,San Francisco Giants,-115,-105,6,10
13 May 2025,,Los Angeles Angels,San Diego Padres,+179,-222,4,6
13 May 2025,,New York Yankees,Seattle Mariners,-143,+120,1,2
13 May 2025,,Kansas City Royals,Houston Astros,+114,-135,1,2
13 May 2025,,Colorado Rockies,Texas Rangers,+190,-238,1,4
13 May 2025,,Miami Marlins,Chicago Cubs,+200,-250,4,5
13 May 2025,,Washington Nationals,Atlanta Braves,+179,-222,2,5
13 May 2025,,Pittsburgh Pirates,New York Mets,+195,-238,1,2
13 May 2025,,Tampa Bay Rays,Toronto Blue Jays,+114,-135,11,9
13 May 2025,,Boston Red Sox,Detroit Tigers,-105,-115,9,10
13 May 2025,,Chicago White Sox,Cincinnati Reds,+165,-200,5,1
13 May 2025,,Milwaukee Brewers,Cleveland Guardians,+120,-143,0,2
12 May 2025,,Arizona Diamondbacks,San Francisco Giants,-118,-102,2,1
12 May 2025,,Los Angeles Angels,San Diego Padres,+195,-238,9,5
12 May 2025,,New York Yankees,Seattle Mariners,-149,+125,11,5
12 May 2025,,Kansas City Royals,Houston Astros,+100,-120,7,5
12 May 2025,,Colorado Rockies,Texas Rangers,+200,-250,1,2
12 May 2025,,Miami Marlins,Chicago Cubs,+200,-250,2,5
12 May 2025,,Washington Nationals,Atlanta Braves,+154,-189,3,4
12 May 2025,,Pittsburgh Pirates,New York Mets,+140,-167,3,4
12 May 2025,,St.Louis Cardinals,Philadelphia Phillies,+145,-175,3,2
12 May 2025,,Boston Red Sox,Detroit Tigers,-118,-102,2,14
12 May 2025,,Milwaukee Brewers,Cleveland Guardians,-115,-105,0,5
11 May 2025,,Philadelphia Phillies,Cleveland Guardians,-182,+150,3,0
11 May 2025,,Los Angeles Dodgers,Arizona Diamondbacks,-110,-110,8,1
11 May 2025,,Toronto Blue Jays,Seattle Mariners,+150,-182,9,1
11 May 2025,,Baltimore Orioles,Los Angeles Angels,-143,+120,7,3
11 May 2025,,New York Yankees,Athletics,-143,+120,12,2
11 May 2025,,San Diego Padres,Colorado Rockies,-303,+240,3,9
11 May 2025,,Boston Red Sox,Kansas City Royals,+110,-130,3,1
11 May 2025,,Miami Marlins,Chicago White Sox,-137,+114,2,4
11 May 2025,,Cincinnati Reds,Houston Astros,+125,-149,0,6
11 May 2025,,San Francisco Giants,Minnesota Twins,+135,-161,6,7
11 May 2025,,Texas Rangers,Detroit Tigers,+100,-120,6,1
11 May 2025,,Milwaukee Brewers,Tampa Bay Rays,+125,-149,4,2
11 May 2025,,Atlanta Braves,Pittsburgh Pirates,-222,+179,3,4
11 May 2025,,St.Louis Cardinals,Washington Nationals,+125,-149,6,1
11 May 2025,,Chicago Cubs,New York Mets,+110,-130,2,6
10 May 2025,,Toronto Blue Jays,Seattle Mariners,+120,-141,6,3
10 May 2025,,Baltimore Orioles,Los Angeles Angels,-141,+120,2,5
10 May 2025,,Los Angeles Dodgers,Arizona Diamondbacks,-105,-115,0,3
10 May 2025,,San Diego Padres,Colorado Rockies,-250,+200,21,0
10 May 2025,,Chicago Cubs,New York Mets,+140,-169,6,5
10 May 2025,,San Francisco Giants,Minnesota Twins,-115,-105,1,2
10 May 2025,,Boston Red Sox,Kansas City Royals,+100,-120,10,1
10 May 2025,,Miami Marlins,Chicago White Sox,-110,-110,3,1
10 May 2025,,Cincinnati Reds,Houston Astros,+110,-130,13,9
10 May 2025,,Philadelphia Phillies,Cleveland Guardians,-130,+110,7,1
10 May 2025,,Texas Rangers,Detroit Tigers,-120,+100,10,3
10 May 2025,,Milwaukee Brewers,Tampa Bay Rays,+100,-120,2,3
10 May 2025,,Atlanta Braves,Pittsburgh Pirates,-154,+129,3,2
10 May 2025,,St.Louis Cardinals,Washington Nationals,-115,-105,4,2
10 May 2025,,New York Yankees,Athletics,-161,+135,7,11
09 May 2025,,New York Yankees,Athletics,-161,+135,10,2
09 May 2025,,Los Angeles Dodgers,Arizona Diamondbacks,-105,-115,14,11
09 May 2025,,Toronto Blue Jays,Seattle Mariners,+120,-143,6,3
09 May 2025,,Baltimore Orioles,Los Angeles Angels,-143,+120,4,1
09 May 2025,,San Diego Padres,Colorado Rockies,-182,+150,13,9
09 May 2025,,Cincinnati Reds,Houston Astros,+165,-200,0,3
09 May 2025,,San Francisco Giants,Minnesota Twins,-115,-105,1,3
09 May 2025,,Boston Red Sox,Kansas City Royals,-110,-110,1,2
09 May 2025,,Miami Marlins,Chicago White Sox,-149,+125,2,6
09 May 2025,,Chicago Cubs,New York Mets,+120,-143,2,7
09 May 2025,,Philadelphia Phillies,Cleveland Guardians,-115,-105,0,6
09 May 2025,,Milwaukee Brewers,Tampa Bay Rays,-120,+100,3,4
09 May 2025,,St.Louis Cardinals,Washington Nationals,-110,-110,10,0
09 May 2025,,Atlanta Braves,Pittsburgh Pirates,-149,+125,2,3
09 May 2025,,Texas Rangers,Detroit Tigers,+240,-294,1,2
08 May 2025,,Los Angeles Dodgers,Arizona Diamondbacks,-167,+140,3,5
08 May 2025,,Toronto Blue Jays,Los Angeles Angels,-135,+114,8,5
08 May 2025,,Cincinnati Reds,Atlanta Braves,+165,-200,4,5
08 May 2025,,Philadelphia Phillies,Tampa Bay Rays,-167,+140,7,6
08 May 2025,,Detroit Tigers,Colorado Rockies,-208,+170,11,1
08 May 2025,,Detroit Tigers,Colorado Rockies,-169,+140,10,2
08 May 2025,,Chicago White Sox,Kansas City Royals,+190,-238,0,10
08 May 2025,,Texas Rangers,Boston Red Sox,+129,-154,0,5
08 May 2025,,Baltimore Orioles,Minnesota Twins,+140,-169,2,5
07 May 2025,,Toronto Blue Jays,Los Angeles Angels,-120,+100,4,5
07 May 2025,,Detroit Tigers,Colorado Rockies,-169,+140,8,6
07 May 2025,,Baltimore Orioles,Minnesota Twins,+120,-141,2,5
07 May 2025,,Chicago White Sox,Kansas City Royals,+185,-227,1,2
07 May 2025,,Cincinnati Reds,Atlanta Braves,+100,-120,4,3
07 May 2025,,San Diego Padres,New York Yankees,+150,-182,3,4
07 May 2025,,Philadelphia Phillies,Tampa Bay Rays,-161,+135,7,0
07 May 2025,,Texas Rangers,Boston Red Sox,+120,-141,4,6
07 May 2025,,Los Angeles Dodgers,Miami Marlins,-227,+185,10,1
07 May 2025,,New York Mets,Arizona Diamondbacks,-118,-102,7,1
07 May 2025,,Seattle Mariners,Athletics,-139,+114,6,5
07 May 2025,,San Francisco Giants,Chicago Cubs,+135,-161,3,1
07 May 2025,,Pittsburgh Pirates,St.Louis Cardinals,+145,-175,0,5
07 May 2025,,Houston Astros,Milwaukee Brewers,-133,+114,9,1
07 May 2025,,Cleveland Guardians,Washington Nationals,-110,-110,8,6
06 May 2025,,Seattle Mariners,Athletics,+100,-120,5,3
06 May 2025,,New York Mets,Arizona Diamondbacks,-105,-115,1,5
06 May 2025,,Toronto Blue Jays,Los Angeles Angels,-115,-105,3,8
06 May 2025,,Pittsburgh Pirates,St.Louis Cardinals,-120,+100,1,2
06 May 2025,,Baltimore Orioles,Minnesota Twins,+140,-169,1,9
06 May 2025,,San Francisco Giants,Chicago Cubs,+125,-149,14,5
06 May 2025,,Chicago White Sox,Kansas City Royals,+200,-250,3,4
06 May 2025,,Houston Astros,Milwaukee Brewers,+100,-120,3,4
06 May 2025,,Cincinnati Reds,Atlanta Braves,+185,-227,1,2
06 May 2025,,Philadelphia Phillies,Tampa Bay Rays,-135,+114,8,4
06 May 2025,,San Diego Padres,New York Yankees,+100,-120,3,12
06 May 2025,,Texas Rangers,Boston Red Sox,-120,+100,6,1
06 May 2025,,Los Angeles Dodgers,Miami Marlins,-250,+200,4,5
06 May 2025,,Cleveland Guardians,Washington Nationals,-110,-110,9,1
06 May 2025,,Cleveland Guardians,Washington Nationals,-120,+100,9,10
05 May 2025,,Seattle Mariners,Athletics,-115,-105,6,7
05 May 2025,,New York Mets,Arizona Diamondbacks,-102,-118,5,4
05 May 2025,,Pittsburgh Pirates,St.Louis Cardinals,+110,-130,3,6
05 May 2025,,San Francisco Giants,Chicago Cubs,+150,-182,2,9
05 May 2025,,Chicago White Sox,Kansas City Royals,+179,-222,0,3
05 May 2025,,Houston Astros,Milwaukee Brewers,-105,-115,1,5
05 May 2025,,Cincinnati Reds,Atlanta Braves,+114,-135,0,4
05 May 2025,,San Diego Padres,New York Yankees,+135,-161,4,3
05 May 2025,,Los Angeles Dodgers,Miami Marlins,-222,+179,7,4
04 May 2025,,Los Angeles Dodgers,Atlanta Braves,-135,+114,3,4
04 May 2025,,New York Mets,St.Louis Cardinals,,,4,5
04 May 2025,,Washington Nationals,Cincinnati Reds,-105,-115,4,1
04 May 2025,,Detroit Tigers,Los Angeles Angels,-175,+145,13,1
04 May 2025,,Colorado Rockies,San Francisco Giants,+309,-400,3,9
04 May 2025,,Seattle Mariners,Texas Rangers,+145,-179,1,8
04 May 2025,,Chicago Cubs,Milwaukee Brewers,-115,-105,0,4
04 May 2025,,Houston Astros,Chicago White Sox,-179,+145,4,5
04 May 2025,,Arizona Diamondbacks,Philadelphia Phillies,+135,-161,11,9
04 May 2025,,Athletics,Miami Marlins,-110,-110,3,2
04 May 2025,,Cleveland Guardians,Toronto Blue Jays,-115,-105,5,4
04 May 2025,,Kansas City Royals,Baltimore Orioles,+118,-139,11,6
04 May 2025,,Minnesota Twins,Boston Red Sox,+170,-208,5,4
04 May 2025,,Tampa Bay Rays,New York Yankees,+145,-175,7,5
04 May 2025,,San Diego Padres,Pittsburgh Pirates,-110,-110,4,0
04 May 2025,,New York Mets,St.Louis Cardinals,-143,+120,5,6
03 May 2025,,Detroit Tigers,Los Angeles Angels,-182,+150,2,5
03 May 2025,,Los Angeles Dodgers,Atlanta Braves,+104,-125,10,3
03 May 2025,,Kansas City Royals,Baltimore Orioles,-105,-115,4,0
03 May 2025,,Chicago Cubs,Milwaukee Brewers,-110,-110,6,2
03 May 2025,,Seattle Mariners,Texas Rangers,-133,+110,2,1
03 May 2025,,Washington Nationals,Cincinnati Reds,+154,-189,11,6
03 May 2025,,Arizona Diamondbacks,Philadelphia Phillies,+104,-125,2,7
03 May 2025,,Athletics,Miami Marlins,+104,-125,6,9
03 May 2025,,Minnesota Twins,Boston Red Sox,-105,-115,4,3
03 May 2025,,Colorado Rockies,San Francisco Giants,+229,-294,3,6
03 May 2025,,San Diego Padres,Pittsburgh Pirates,+104,-125,2,1
03 May 2025,,Cleveland Guardians,Toronto Blue Jays,+125,-149,5,3
03 May 2025,,Houston Astros,Chicago White Sox,-250,+200,8,3
03 May 2025,,Tampa Bay Rays,New York Yankees,+165,-200,3,2
02 May 2025,,Colorado Rockies,San Francisco Giants,+240,-303,0,4
02 May 2025,,Detroit Tigers,Los Angeles Angels,-189,+154,9,1
02 May 2025,,New York Mets,St.Louis Cardinals,-120,+100,9,3
02 May 2025,,Chicago Cubs,Milwaukee Brewers,-125,+104,10,0
02 May 2025,,Seattle Mariners,Texas Rangers,-125,+104,13,1
02 May 2025,,Houston Astros,Chicago White Sox,-222,+179,3,7
02 May 2025,,Los Angeles Dodgers,Atlanta Braves,-182,+150,2,1
02 May 2025,,Athletics,Miami Marlins,-137,+114,6,1
02 May 2025,,Minnesota Twins,Boston Red Sox,+100,-120,1,6
02 May 2025,,Cleveland Guardians,Toronto Blue Jays,+140,-167,3,5
02 May 2025,,Kansas City Royals,Baltimore Orioles,+120,-141,0,3
02 May 2025,,Tampa Bay Rays,New York Yankees,+200,-250,0,3
02 May 2025,,Arizona Diamondbacks,Philadelphia Phillies,+129,-154,2,3
02 May 2025,,San Diego Padres,Pittsburgh Pirates,-137,+114,9,4
02 May 2025,,Washington Nationals,Cincinnati Reds,+165,-200,1,6
01 May 2025,,Colorado Rockies,San Francisco Giants,+220,-278,4,3
01 May 2025,,Detroit Tigers,Los Angeles Angels,-149,+125,10,4
01 May 2025,,Boston Red Sox,Toronto Blue Jays,-120,+100,2,4
01 May 2025,,Washington Nationals,Philadelphia Phillies,+145,-175,4,2
01 May 2025,,Athletics,Texas Rangers,+110,-130,3,0
01 May 2025,,Milwaukee Brewers,Chicago White Sox,-169,+140,0,8
01 May 2025,,Arizona Diamondbacks,New York Mets,+140,-169,4,2
01 May 2025,,Minnesota Twins,Cleveland Guardians,-125,+104,3,4
01 May 2025,,Kansas City Royals,Tampa Bay Rays,+135,-161,8,2
01 May 2025,,St.Louis Cardinals,Cincinnati Reds,-120,+100,1,9
01 May 2025,,Chicago Cubs,Pittsburgh Pirates,+104,-125,8,3
30 Apr 2025,,Athletics,Texas Rangers,+129,-154,7,1
30 Apr 2025,,Milwaukee Brewers,Chicago White Sox,-154,+129,6,4
30 Apr 2025,,Arizona Diamondbacks,New York Mets,-110,-110,4,3
30 Apr 2025,,Boston Red Sox,Toronto Blue Jays,-110,-110,6,7
30 Apr 2025,,Kansas City Royals,Tampa Bay Rays,+140,-167,3,0
30 Apr 2025,,Washington Nationals,Philadelphia Phillies,+200,-250,2,7
30 Apr 2025,,Chicago Cubs,Pittsburgh Pirates,-175,+145,3,4
30 Apr 2025,,St.Louis Cardinals,Cincinnati Reds,+100,-120,9,1
30 Apr 2025,,New York Yankees,Baltimore Orioles,+100,-120,4,5
30 Apr 2025,,Minnesota Twins,Cleveland Guardians,-110,-110,2,4
30 Apr 2025,,Los Angeles Angels,Seattle Mariners,+120,-141,3,9
30 Apr 2025,,San Francisco Giants,San Diego Padres,+120,-141,3,5
30 Apr 2025,,Atlanta Braves,Colorado Rockies,-294,+229,1,2
30 Apr 2025,,Miami Marlins,Los Angeles Dodgers,+260,-333,7,12
30 Apr 2025,,Detroit Tigers,Houston Astros,+100,-120,7,4
30 Apr 2025,,St.Louis Cardinals,Cincinnati Reds,+125,-149,6,0
29 Apr 2025,,Miami Marlins,Los Angeles Dodgers,+170,-208,2,15
29 Apr 2025,,Los Angeles Angels,Seattle Mariners,+165,-200,3,5
29 Apr 2025,,San Francisco Giants,San Diego Padres,-125,+104,4,7
29 Apr 2025,,Atlanta Braves,Colorado Rockies,-222,+179,8,2
29 Apr 2025,,Detroit Tigers,Houston Astros,-105,-115,4,6
29 Apr 2025,,Athletics,Texas Rangers,+165,-200,2,15
29 Apr 2025,,Milwaukee Brewers,Chicago White Sox,-278,+220,7,2
29 Apr 2025,,Arizona Diamondbacks,New York Mets,+120,-143,3,8
29 Apr 2025,,Boston Red Sox,Toronto Blue Jays,-141,+120,10,2
29 Apr 2025,,Kansas City Royals,Tampa Bay Rays,+135,-161,3,1
29 Apr 2025,,Washington Nationals,Philadelphia Phillies,+165,-200,6,7
29 Apr 2025,,Chicago Cubs,Pittsburgh Pirates,-149,+125,9,0
29 Apr 2025,,New York Yankees,Baltimore Orioles,-161,+135,15,3
29 Apr 2025,,Minnesota Twins,Cleveland Guardians,+114,-139,1,2
28 Apr 2025,,Miami Marlins,Los Angeles Dodgers,+225,-278,6,7
28 Apr 2025,,Atlanta Braves,Colorado Rockies,-175,+145,6,3
28 Apr 2025,,Detroit Tigers,Houston Astros,+100,-120,5,8
28 Apr 2025,,Athletics,Texas Rangers,-110,-110,2,1
28 Apr 2025,,St.Louis Cardinals,Cincinnati Reds,+104,-125,1,3
28 Apr 2025,,New York Yankees,Baltimore Orioles,-137,+114,3,4
28 Apr 2025,,Minnesota Twins,Cleveland Guardians,+104,-125,11,1
28 Apr 2025,,New York Mets,Washington Nationals,-175,+145,19,5
27 Apr 2025,,Philadelphia Phillies,Chicago Cubs,+110,-130,3,1
27 Apr 2025,,Toronto Blue Jays,New York Yankees,,,1,5
27 Apr 2025,,Atlanta Braves,Arizona Diamondbacks,-120,+100,4,6
27 Apr 2025,,Pittsburgh Pirates,Los Angeles Dodgers,+260,-333,2,9
27 Apr 2025,,Miami Marlins,Seattle Mariners,+120,-143,6,7
27 Apr 2025,,Tampa Bay Rays,San Diego Padres,-115,-105,4,2
27 Apr 2025,,Chicago White Sox,Athletics,+170,-208,2,3
27 Apr 2025,,Texas Rangers,San Francisco Giants,+110,-130,2,3
27 Apr 2025,,Cincinnati Reds,Colorado Rockies,-154,+129,8,1
27 Apr 2025,,Milwaukee Brewers,St.Louis Cardinals,-110,-110,7,1
27 Apr 2025,,Houston Astros,Kansas City Royals,-149,+125,7,3
27 Apr 2025,,Baltimore Orioles,Detroit Tigers,+190,-238,0,7
27 Apr 2025,,Boston Red Sox,Cleveland Guardians,-115,-105,13,3
27 Apr 2025,,Los Angeles Angels,Minnesota Twins,+145,-179,0,5
27 Apr 2025,,New York Mets,Washington Nationals,-149,+125,7,8
27 Apr 2025,,Toronto Blue Jays,New York Yankees,+165,-200,2,11
26 Apr 2025,,Miami Marlins,Seattle Mariners,+200,-250,0,14
26 Apr 2025,,Pittsburgh Pirates,Los Angeles Dodgers,+220,-278,4,8
26 Apr 2025,,Tampa Bay Rays,San Diego Padres,+125,-149,4,1
26 Apr 2025,,Atlanta Braves,Arizona Diamondbacks,+100,-120,8,7
26 Apr 2025,,Houston Astros,Kansas City Royals,-141,+120,0,2
26 Apr 2025,,Baltimore Orioles,Detroit Tigers,-110,-110,2,6
26 Apr 2025,,Boston Red Sox,Cleveland Guardians,-120,+100,7,3
26 Apr 2025,,Chicago White Sox,Athletics,+185,-227,10,3
26 Apr 2025,,Philadelphia Phillies,Chicago Cubs,-118,-102,10,4
26 Apr 2025,,New York Mets,Washington Nationals,-182,+150,2,0
26 Apr 2025,,Texas Rangers,San Francisco Giants,+120,-141,2,3
26 Apr 2025,,Cincinnati Reds,Colorado Rockies,-200,+165,6,4
26 Apr 2025,,Milwaukee Brewers,St.Louis Cardinals,+125,-149,5,6
26 Apr 2025,,Los Angeles Angels,Minnesota Twins,+110,-133,1,5
26 Apr 2025,,Baltimore Orioles,Detroit Tigers,+114,-139,3,4
26 Apr 2025,,Boston Red Sox,Cleveland Guardians,,,4,5
25 Apr 2025,,Texas Rangers,San Francisco Giants,+110,-130,2,0
25 Apr 2025,,Pittsburgh Pirates,Los Angeles Dodgers,+179,-222,3,0
25 Apr 2025,,Chicago White Sox,Athletics,+195,-238,5,6
25 Apr 2025,,Atlanta Braves,Arizona Diamondbacks,-130,+110,8,2
25 Apr 2025,,Miami Marlins,Seattle Mariners,+240,-303,8,4
25 Apr 2025,,Tampa Bay Rays,San Diego Padres,+125,-149,1,0
25 Apr 2025,,Cincinnati Reds,Colorado Rockies,-137,+114,8,7
25 Apr 2025,,Milwaukee Brewers,St.Louis Cardinals,+114,-137,2,3
25 Apr 2025,,Houston Astros,Kansas City Royals,-115,-105,0,2
25 Apr 2025,,Los Angeles Angels,Minnesota Twins,+165,-200,4,11
25 Apr 2025,,Toronto Blue Jays,New York Yankees,+118,-139,4,2
25 Apr 2025,,New York Mets,Washington Nationals,-182,+150,4,5
25 Apr 2025,,Philadelphia Phillies,Chicago Cubs,+129,-156,0,4
24 Apr 2025,,Texas Rangers,Athletics,-143,+120,3,4
24 Apr 2025,,Tampa Bay Rays,Arizona Diamondbacks,+114,-135,7,4
24 Apr 2025,,Pittsburgh Pirates,Los Angeles Angels,+129,-156,3,4
24 Apr 2025,,Baltimore Orioles,Washington Nationals,-102,-118,2,1
24 Apr 2025,,Colorado Rockies,Kansas City Royals,+165,-200,2,6
24 Apr 2025,,Milwaukee Brewers,San Francisco Giants,+135,-167,5,6
24 Apr 2025,,Colorado Rockies,Kansas City Royals,+240,-303,4,7
24 Apr 2025,,Seattle Mariners,Boston Red Sox,+150,-182,4,3
24 Apr 2025,,Chicago White Sox,Minnesota Twins,+179,-222,3,0
23 Apr 2025,,Texas Rangers,Athletics,-110,-110,2,5
23 Apr 2025,,Milwaukee Brewers,San Francisco Giants,+120,-143,2,4
23 Apr 2025,,Tampa Bay Rays,Arizona Diamondbacks,+140,-167,7,6
23 Apr 2025,,Pittsburgh Pirates,Los Angeles Angels,+114,-135,3,0
23 Apr 2025,,Chicago White Sox,Minnesota Twins,+220,-278,3,6
23 Apr 2025,,Toronto Blue Jays,Houston Astros,-110,-110,1,3
23 Apr 2025,,Los Angeles Dodgers,Chicago Cubs,+104,-125,6,7
23 Apr 2025,,Baltimore Orioles,Washington Nationals,-139,+118,3,4
23 Apr 2025,,Seattle Mariners,Boston Red Sox,+118,-139,8,5
23 Apr 2025,,Cincinnati Reds,Miami Marlins,-110,-110,5,2
23 Apr 2025,,New York Yankees,Cleveland Guardians,-169,+140,5,1
23 Apr 2025,,San Diego Padres,Detroit Tigers,+140,-169,0,6
23 Apr 2025,,Philadelphia Phillies,New York Mets,-115,-105,3,4
23 Apr 2025,,St.Louis Cardinals,Atlanta Braves,+140,-169,1,4
22 Apr 2025,,Texas Rangers,Athletics,+104,-125,8,5
22 Apr 2025,,Milwaukee Brewers,San Francisco Giants,+125,-149,11,3
22 Apr 2025,,Tampa Bay Rays,Arizona Diamondbacks,+154,-189,1,5
22 Apr 2025,,Pittsburgh Pirates,Los Angeles Angels,+154,-189,9,3
22 Apr 2025,,Toronto Blue Jays,Houston Astros,-120,+100,1,5
22 Apr 2025,,Los Angeles Dodgers,Chicago Cubs,-120,+100,10,11
22 Apr 2025,,Chicago White Sox,Minnesota Twins,+200,-250,2,4
22 Apr 2025,,Colorado Rockies,Kansas City Royals,+200,-250,3,4
22 Apr 2025,,St.Louis Cardinals,Atlanta Braves,+120,-141,10,4
22 Apr 2025,,Philadelphia Phillies,New York Mets,-130,+110,1,5
22 Apr 2025,,Baltimore Orioles,Washington Nationals,-137,+114,0,7
22 Apr 2025,,Seattle Mariners,Boston Red Sox,+100,-120,3,8
22 Apr 2025,,Cincinnati Reds,Miami Marlins,-115,-105,3,4
22 Apr 2025,,San Diego Padres,Detroit Tigers,+110,-130,2,0
22 Apr 2025,,New York Yankees,Cleveland Guardians,-105,-115,2,3
21 Apr 2025,,Milwaukee Brewers,San Francisco Giants,+114,-135,2,5
21 Apr 2025,,Toronto Blue Jays,Houston Astros,+120,-141,0,7
21 Apr 2025,,St.Louis Cardinals,Atlanta Braves,+185,-222,6,7
21 Apr 2025,,Philadelphia Phillies,New York Mets,+120,-141,4,5
21 Apr 2025,,Cincinnati Reds,Miami Marlins,-120,+100,3,6
21 Apr 2025,,San Diego Padres,Detroit Tigers,+125,-149,4,6
21 Apr 2025,,New York Yankees,Cleveland Guardians,-125,+104,4,6
21 Apr 2025,,Chicago White Sox,Boston Red Sox,+240,-303,2,4
20 Apr 2025,,Washington Nationals,Colorado Rockies,-115,-105,1,3
20 Apr 2025,,San Diego Padres,Houston Astros,+100,-120,3,2
20 Apr 2025,,San Francisco Giants,Los Angeles Angels,+100,-120,4,5
20 Apr 2025,,Washington Nationals,Colorado Rockies,-110,-110,3,2
20 Apr 2025,,Los Angeles Dodgers,Texas Rangers,-161,+135,1,0
20 Apr 2025,,Arizona Diamondbacks,Chicago Cubs,+120,-143,3,2
20 Apr 2025,,Athletics,Milwaukee Brewers,+114,-133,1,14
20 Apr 2025,,Kansas City Royals,Detroit Tigers,+179,-222,4,3
20 Apr 2025,,St.Louis Cardinals,New York Mets,+120,-141,4,7
20 Apr 2025,,New York Yankees,Tampa Bay Rays,-182,+150,4,0
20 Apr 2025,,Seattle Mariners,Toronto Blue Jays,-115,-105,8,3
20 Apr 2025,,Minnesota Twins,Atlanta Braves,-102,-118,2,6
20 Apr 2025,,Cincinnati Reds,Baltimore Orioles,+165,-200,24,2
20 Apr 2025,,Chicago White Sox,Boston Red Sox,+240,-303,8,4
20 Apr 2025,,Cleveland Guardians,Pittsburgh Pirates,+100,-120,5,4
20 Apr 2025,,Miami Marlins,Philadelphia Phillies,+270,-333,7,5
19 Apr 2025,,San Francisco Giants,Los Angeles Angels,-149,+125,3,2
19 Apr 2025,,Minnesota Twins,Atlanta Braves,+200,-250,3,4
19 Apr 2025,,Athletics,Milwaukee Brewers,+114,-137,3,1
19 Apr 2025,,San Diego Padres,Houston Astros,-120,+100,2,3
19 Apr 2025,,Chicago White Sox,Boston Red Sox,+260,-333,3,4
19 Apr 2025,,Washington Nationals,Colorado Rockies,-135,+114,12,11
19 Apr 2025,,New York Yankees,Tampa Bay Rays,+104,-125,8,10
19 Apr 2025,,Cincinnati Reds,Baltimore Orioles,+104,-125,5,9
19 Apr 2025,,Cleveland Guardians,Pittsburgh Pirates,+150,-182,3,0
19 Apr 2025,,Los Angeles Dodgers,Texas Rangers,-102,-118,3,4
19 Apr 2025,,St.Louis Cardinals,New York Mets,+170,-208,0,3
19 Apr 2025,,Seattle Mariners,Toronto Blue Jays,-120,+100,8,4
19 Apr 2025,,Arizona Diamondbacks,Chicago Cubs,+110,-128,2,6
19 Apr 2025,,Kansas City Royals,Detroit Tigers,+114,-135,1,3
19 Apr 2025,,Miami Marlins,Philadelphia Phillies,+185,-227,10,11
18 Apr 2025,,San Francisco Giants,Los Angeles Angels,-154,+129,0,2
18 Apr 2025,,Athletics,Milwaukee Brewers,+150,-182,3,5
18 Apr 2025,,San Diego Padres,Houston Astros,+145,-175,4,6
18 Apr 2025,,Los Angeles Dodgers,Texas Rangers,-125,+104,3,0
18 Apr 2025,,Minnesota Twins,Atlanta Braves,+125,-149,4,6
18 Apr 2025,,Chicago White Sox,Boston Red Sox,+200,-250,3,10
18 Apr 2025,,St.Louis Cardinals,New York Mets,+179,-222,4,5
18 Apr 2025,,Seattle Mariners,Toronto Blue Jays,+104,-125,1,3
18 Apr 2025,,Cincinnati Reds,Baltimore Orioles,+140,-169,8,3
18 Apr 2025,,New York Yankees,Tampa Bay Rays,-120,+100,1,0
18 Apr 2025,,Miami Marlins,Philadelphia Phillies,+179,-222,2,7
18 Apr 2025,,Cleveland Guardians,Pittsburgh Pirates,-128,+110,10,7
18 Apr 2025,,Kansas City Royals,Detroit Tigers,-143,+120,3,7
18 Apr 2025,,Arizona Diamondbacks,Chicago Cubs,-115,-105,11,13
